dTAlk_dK0,dTCO2_dK0,dHin_dK0,dpCO2in_dK0,dfCO2in_dK0,dHCO3in_dK0,dCO3in_dK0,dCO2in_dK0,dRFin_dK0,dOmegaCAin_dK0,dOmegaARin_dK0,dxCO2in_dK0,dHout_dK0,dpCO2out_dK0,dfCO2out_dK0,dHCO3out_dK0,dCO3out_dK0,dCO2out_dK0,dRFout_dK0,dOmegaCAout_dK0,dOmegaARout_dK0,dxCO2out_dK0
85266.2352437204,77165.6663529056,0,0,0,68267.6803930482,8499.2774253361,398.708534522572,75.2208540751929,207.364463033965,135.774248239361,0,-5.07220589530873,2137.49079639147,2129.47113792485,68484.9897600757,8355.57186325447,325.104729575104,77.1696746657427,150.640181553915,97.7070544363467,2166.91818097642
-8773.96833342412,0,268.123774046725,0,0,5599.12343477302,-6004.12343477534,404.999999999976,132.821894195925,-146.487962415525,-95.9146648470214,0,207.397382322763,2595.49363012301,2585.75558937935,5572.85211798711,-5921.68429358796,348.832175589172,139.859170992436,-106.760328519698,-69.2460479183849,2631.2264573099
-8845.51941026208,0,263.984670889486,0,0,5665.97402705076,-6064.6825615766,398.708534522572,131.05934647615,-147.965477524466,-96.8820847233271,0,204.084826664074,2552.6359163701,2543.05867361804,5639.69132390278,-5982.91493030324,343.223606401455,137.838004162351,-107.86423790884,-69.9620569782899,2587.77871040859
0,0,0,-12579.8673232563,-12539.2511623592,0,0,0,-2.78208828523716e-08,0,0,-12954.3045521697,0,-5296.83374736954,-5276.96054011236,0,0,0,8.6519027236671e-08,0,0,-5369.75661750711
0,6715.32404295677,256.21647599579,0,0,10552.2719096498,-4241.94786656993,404.999999999976,132.03060119983,-103.494591075131,-67.7642643993745,0,198.312164323409,2566.16641202231,2556.5384041608,10545.3464828295,-4178.3969397575,348.374499888122,139.251615259367,-75.3311064653059,-48.8606721276544,2601.49548386788
0,6745.5309321143,252.476412108649,0,0,10612.4917269346,-4265.66932922449,398.708534522572,130.47476227432,-104.073344787916,-68.1432099965047,0,195.319819523986,2523.81597586544,2514.34686273868,10605.286557005,-4202.54748942488,342.791864529503,137.448803557927,-75.7665097202921,-49.143079975931,2558.5619983835
0,0,0,-11638.3873384958,-11600.8108998425,0,0,0,-1.53106285819483e-07,0,0,-11984.8016044064,0,-4911.51247565782,-4893.0849564963,0,0,0,-6.96697601570657e-08,0,0,-4979.13052891828
0,0,0,-27563.8833492986,-27474.888839872,0,0,0,-8.26267159268087e-08,0,0,-28384.3168112897,0,-11878.8507743793,-11834.2824766616,0,0,0,4.86774019785063e-07,0,0,-12042.3899628301
88791.862753617,80198.5607132431,0,0,0,70795.2586728746,8998.30204037625,404.999999999976,72.954375114891,219.539612303699,143.746066144502,0,-4.93895578198632,2172.19657740695,2164.04670621148,71014.8331997235,8853.8236431098,329.903870410659,74.735940629534,159.623018372899,103.533431681869,2202.10176539001
87412.5271012912,78952.7175624618,0,0,0,69695.4909545799,8858.51807335564,398.708534522572,73.5349748209814,216.129178003099,141.513045372472,0,-4.97941179567572,2137.66818106824,2129.64785707177,69913.1245451901,8714.74613384456,324.846883422674,75.3354660773041,157.115630298384,101.907109271983,2167.09800775305
-8773.96833344418,0,273.731551463688,0,0,5599.12343478639,-6004.12343478621,404.999999999976,132.821894809082,-146.4879624158,-95.9146648472043,0,210.942892015163,2595.49363021036,2585.75558946586,5572.85211804061,-5921.68429362809,348.832175593613,139.8591711655,-106.760328520423,-69.2460479188616,2631.2264573985
-8845.51941023533,0,269.505879446395,0,0,5665.97402704407,-6064.68256156531,398.708534522572,131.059340383873,-147.965477524192,-96.8820847231443,0,207.573707395841,2552.63591645537,2543.05867370289,5639.69132394625,-5982.91493034587,343.223606405713,137.837990237725,-107.864237909604,-69.9620569787863,2587.77871049469
0,0,0,-12295.1289657933,-12255.4321292938,0,0,0,1.44250624517179e-07,0,0,-12661.0910145802,0,-5174.37931383401,-5154.96554375261,0,0,0,-3.44822210001225e-09,0,0,-5245.6163223457
0,6715.32404296345,261.57521366427,0,0,10552.2719096464,-4241.94786657077,404.999999999976,132.030600992728,-103.494591075157,-67.7642643993876,0,201.702359962687,2566.16641217403,2556.53840431252,10545.3464829098,-4178.3969398344,348.374499895332,139.251635275094,-75.3311064666969,-48.8606721285557,2601.49548402211
0,6745.5309321143,257.756926777783,0,0,10612.4917269446,-4265.66932922533,398.708534522572,130.474761868527,-104.073344787929,-68.1432099965113,0,198.658860284982,2523.81597594987,2514.34686282228,10605.2865570385,-4202.54748946375,342.791864533891,137.448790506223,-75.7665097209974,-49.1430799763881,2558.56199846876
0,0,0,-11343.793310017,-11307.1680164079,0,0,0,-3.0511541006169e-08,0,0,-11681.4390437287,0,-4785.20518754438,-4767.25156109544,0,0,0,1.55614083710401e-07,0,0,-4851.08433594034
0,0,0,-27563.8833498085,-27474.8888403819,0,0,0,1.38660325052008e-07,0,0,-28384.316811813,0,-11878.8507742455,-11834.2824765287,0,0,5.2245789394125e-11,-2.61829773548657e-07,0,0,-12042.3899626955
88791.862753617,80198.5607132431,0,0,0,70795.2586728746,8998.30204037625,404.999999999976,72.954375114891,219.539612303699,143.746066144502,0,-4.93895578198632,2172.19657740695,2164.04670621148,71014.8331997235,8853.8236431098,329.903870410659,74.735940629534,159.623018372899,103.533431681869,2202.10176539001
87412.5271012912,78952.7175624618,0,0,0,69695.4909545799,8858.51807335564,398.708534522572,73.5349748209814,216.129178003099,141.513045372472,0,-4.97941179567572,2137.66818106824,2129.64785707177,69913.1245451901,8714.74613384456,324.846883422674,75.3354660773041,157.115630298384,101.907109271983,2167.09800775305
-8773.96833344418,0,273.731551463688,0,0,5599.12343478639,-6004.12343478621,404.999999999976,132.821894809082,-146.4879624158,-95.9146648472043,0,210.942892015163,2595.49363021036,2585.75558946586,5572.85211804061,-5921.68429362809,348.832175593613,139.8591711655,-106.760328520423,-69.2460479188616,2631.2264573985
-8845.51941023533,0,269.505879446395,0,0,5665.97402704407,-6064.68256156531,398.708534522572,131.059340383873,-147.965477524192,-96.8820847231443,0,207.573707395841,2552.63591645537,2543.05867370289,5639.69132394625,-5982.91493034587,343.223606405713,137.837990237725,-107.864237909604,-69.9620569787863,2587.77871049469
0,0,0,-12295.1289657933,-12255.4321292938,0,0,0,1.44250624517179e-07,0,0,-12661.0910145802,0,-5174.37931383401,-5154.96554375261,0,0,0,-3.44822210001225e-09,0,0,-5245.6163223457
0,6715.32404296345,261.57521366427,0,0,10552.2719096464,-4241.94786657077,404.999999999976,132.030600992728,-103.494591075157,-67.7642643993876,0,201.702359962687,2566.16641217403,2556.53840431252,10545.3464829098,-4178.3969398344,348.374499895332,139.251635275094,-75.3311064666969,-48.8606721285557,2601.49548402211
0,6745.5309321143,257.756926777783,0,0,10612.4917269446,-4265.66932922533,398.708534522572,130.474761868527,-104.073344787929,-68.1432099965113,0,198.658860284982,2523.81597594987,2514.34686282228,10605.2865570385,-4202.54748946375,342.791864533891,137.448790506223,-75.7665097209974,-49.1430799763881,2558.56199846876
0,0,0,-11343.793310017,-11307.1680164079,0,0,0,-3.0511541006169e-08,0,0,-11681.4390437287,0,-4785.20518754438,-4767.25156109544,0,0,0,1.55614083710401e-07,0,0,-4851.08433594034
0,0,0,-27563.8833498085,-27474.8888403819,0,0,0,1.38660325052008e-07,0,0,-28384.316811813,0,-11878.8507742455,-11834.2824765287,0,0,5.2245789394125e-11,-2.61829773548657e-07,0,0,-12042.3899626955
61986.2785097479,57498.9123413295,0,0,0,52201.5461729064,4892.36616842243,404.999999999976,99.2685466207768,119.36342734928,78.1545660163027,0,-6.39282154961804,2181.92783990729,2173.74145795776,52409.7229620445,4754.65868373327,334.530695550045,103.67606576813,85.7203623003155,55.5992698573792,2211.9670006797
61023.3537410703,56605.6964845763,0,0,0,51390.6221590466,4816.36579101142,398.708534522572,99.8364984146855,117.509178256846,76.9404752657018,0,-6.42984363039164,2147.73280426783,2139.67471877986,51596.7456199345,4679.51440722537,329.436457420412,104.251595511235,84.365607935063,54.7205596942076,2177.30119320441
-8773.9683334375,0,201.838519846577,0,0,5599.12343477302,-6004.12343477618,404.999999999976,132.821901705683,-146.487962415552,-95.9146648470345,0,171.045089637318,2595.49362911654,2585.75558837581,5572.85211753571,-5921.68429307679,348.832175539095,139.859170017791,-106.760328510483,-69.2460479124093,2631.2264562888
-8845.51941024202,0,198.722681059752,0,0,5665.97402704741,-6064.68256156489,398.708534522572,131.059339816301,-147.965477524179,-96.8820847231377,0,168.313153616539,2552.63591541338,2543.05867266424,5639.69132344803,-5982.91492980168,343.223606353964,137.83798272162,-107.864237899801,-69.9620569724253,2587.77870943807
0,0,0,-17149.0486809004,-17093.6801700442,0,0,0,-3.29697053971626e-07,0,0,-17659.4866769101,0,-7274.26522843272,-7246.97288975933,0,0,5.2245789394125e-11,-2.53705553297871e-07,0,0,-7374.4119054662
0,6715.32404295677,192.874930465877,0,0,10552.2719096564,-4241.94786657453,404.999999999976,132.030600566063,-103.494591075249,-67.7642643994463,0,163.552314604788,2566.16641090843,2556.5384030511,10545.3464823514,-4178.39693922877,348.37449983235,139.25162866548,-75.331106455771,-48.8606721214698,2601.49548273895
0,6745.53093210761,190.059480914982,0,0,10612.4917269212,-4265.66932922073,398.708534522572,130.474762012882,-104.073344787811,-68.1432099964329,0,161.084463378095,2523.81597477078,2514.34686164863,10605.2865565202,-4202.5474888832,342.791864475193,137.448809894662,-75.7665097105352,-49.1430799696027,2558.5619972738
0,0,0,-16420.4923745501,-16367.4761269891,0,0,0,-2.66453525910038e-09,0,0,-16909.2450381624,0,-6973.77752721242,-6947.61258929542,0,0,0,-3.26875781344343e-07,0,0,-7069.78731291485
0,0,0,-27563.8833431829,-27474.888833778,0,0,0,-1.48639270826286e-07,0,0,-28384.3168049934,0,-11878.8507757519,-11834.2824780283,0,0,5.2245789394125e-11,1.33487991901989e-08,0,0,-12042.3899642211
61986.2785097479,57498.9123413295,0,0,0,52201.5461729064,4892.36616842243,404.999999999976,99.2685466207768,119.36342734928,78.1545660163027,0,-6.39282154961804,2181.92783990729,2173.74145795776,52409.7229620445,4754.65868373327,334.530695550045,103.67606576813,85.7203623003155,55.5992698573792,2211.9670006797
61023.3537410703,56605.6964845763,0,0,0,51390.6221590466,4816.36579101142,398.708534522572,99.8364984146855,117.509178256846,76.9404752657018,0,-6.42984363039164,2147.73280426783,2139.67471877986,51596.7456199345,4679.51440722537,329.436457420412,104.251595511235,84.365607935063,54.7205596942076,2177.30119320441
-8773.9683334375,0,201.838519846577,0,0,5599.12343477302,-6004.12343477618,404.999999999976,132.821901705683,-146.487962415552,-95.9146648470345,0,171.045089637318,2595.49362911654,2585.75558837581,5572.85211753571,-5921.68429307679,348.832175539095,139.859170017791,-106.760328510483,-69.2460479124093,2631.2264562888
-8845.51941024202,0,198.722681059752,0,0,5665.97402704741,-6064.68256156489,398.708534522572,131.059339816301,-147.965477524179,-96.8820847231377,0,168.313153616539,2552.63591541338,2543.05867266424,5639.69132344803,-5982.91492980168,343.223606353964,137.83798272162,-107.864237899801,-69.9620569724253,2587.77870943807
0,0,0,-17149.0486809004,-17093.6801700442,0,0,0,-3.29697053971626e-07,0,0,-17659.4866769101,0,-7274.26522843272,-7246.97288975933,0,0,5.2245789394125e-11,-2.53705553297871e-07,0,0,-7374.4119054662
0,6715.32404295677,192.874930465877,0,0,10552.2719096564,-4241.94786657453,404.999999999976,132.030600566063,-103.494591075249,-67.7642643994463,0,163.552314604788,2566.16641090843,2556.5384030511,10545.3464823514,-4178.39693922877,348.37449983235,139.25162866548,-75.331106455771,-48.8606721214698,2601.49548273895
0,6745.53093210761,190.059480914982,0,0,10612.4917269212,-4265.66932922073,398.708534522572,130.474762012882,-104.073344787811,-68.1432099964329,0,161.084463378095,2523.81597477078,2514.34686164863,10605.2865565202,-4202.5474888832,342.791864475193,137.448809894662,-75.7665097105352,-49.1430799696027,2558.5619972738
0,0,0,-16420.4923745501,-16367.4761269891,0,0,0,-2.66453525910038e-09,0,0,-16909.2450381624,0,-6973.77752721242,-6947.61258929542,0,0,0,-3.26875781344343e-07,0,0,-7069.78731291485
0,0,0,-27563.8833431829,-27474.888833778,0,0,0,-1.48639270826286e-07,0,0,-28384.3168049934,0,-11878.8507757519,-11834.2824780283,0,0,5.2245789394125e-11,1.33487991901989e-08,0,0,-12042.3899642211
59756.0296527203,55569.2537345247,0,0,0,50572.4778163279,4591.77591819703,404.999999999976,102.129422711862,112.029658522593,73.3526971973395,0,-6.23203785182442,2184.69679690258,2176.50002609392,50778.660718526,4455.47784003838,335.115175961801,106.86200089378,80.3265176479929,52.1007565946523,2214.77407861628
58827.7506462338,54706.0141259441,0,0,0,49786.8605366086,4520.44505481636,398.708534522572,102.689741866152,110.289335734844,72.2132009946497,0,-6.26653637537862,2150.52077397652,2142.45222829636,49990.9795926983,4385.01925243884,330.015280808769,107.427061358683,79.0562402089725,51.2768391935794,2180.12754560829
-8773.96833342412,0,195.539688299877,0,0,5599.12343477302,-6004.12343477576,404.999999999976,132.821894685233,-146.487962415538,-95.9146648470214,0,159.931135527173,2595.49362880934,2585.75558807069,5572.85211739527,-5921.68429292214,348.832175523865,139.859170899883,-106.760328507708,-69.2460479106068,2631.22645597867
-8845.51941026877,0,192.521086372178,0,0,5665.97402705076,-6064.68256157576,398.708534522572,131.059339610819,-147.965477524453,-96.8820847233141,0,157.376711832501,2552.63591515925,2543.05867241096,5639.69132334103,-5982.91492967671,343.223606341033,137.837990665879,-107.864237897548,-69.962056970969,2587.7787091806
0,0,0,-17744.5544176448,-17687.2632190385,0,0,0,2.43021289366772e-07,0,0,-18272.7175225269,0,-7533.78132800301,-7505.51531005783,0,0,0,-1.72306613421824e-07,0,0,-7637.50082980988
0,6715.32404296011,186.855828178058,0,0,10552.2719096464,-4241.94786657495,404.999999999976,132.030607975508,-103.494591075249,-67.7642643994463,0,152.925216666492,2566.16641054981,2556.53840269374,10545.3464822009,-4178.39693905698,348.374499814377,139.251628359607,-75.331106452682,-48.8606721194649,2601.49548237574
0,6745.53093210092,184.128241154403,0,0,10612.4917269212,-4265.66932922031,398.708534522572,130.474762815796,-104.073344787811,-68.1432099964264,0,150.617718392963,2523.81597440297,2514.34686128124,10605.2865563396,-4202.54748869845,342.791864457038,137.448797029006,-75.766509707198,-49.143079967441,2558.56199690014
0,0,0,-17049.9307931644,-16994.8823006348,0,0,0,-1.21079616920885e-07,0,0,-17557.4185651194,0,-7246.98849189769,-7219.79849289934,0,0,2.61228946970625e-11,-8.68586248677328e-08,0,0,-7346.75964309705
0,0,0,-27563.8833425961,-27474.8888331929,0,0,0,5.72352622812639e-08,0,0,-28384.3168043882,0,-11878.850776174,-11834.2824784497,0,0,0,-1.54752028185398e-07,0,0,-12042.3899646499
59756.0296527203,55569.2537345247,0,0,0,50572.4778163279,4591.77591819703,404.999999999976,102.129422711862,112.029658522593,73.3526971973395,0,-6.23203785182442,2184.69679690258,2176.50002609392,50778.660718526,4455.47784003838,335.115175961801,106.86200089378,80.3265176479929,52.1007565946523,2214.77407861628
58827.7506462338,54706.0141259441,0,0,0,49786.8605366086,4520.44505481636,398.708534522572,102.689741866152,110.289335734844,72.2132009946497,0,-6.26653637537862,2150.52077397652,2142.45222829636,49990.9795926983,4385.01925243884,330.015280808769,107.427061358683,79.0562402089725,51.2768391935794,2180.12754560829
-8773.96833342412,0,195.539688299877,0,0,5599.12343477302,-6004.12343477576,404.999999999976,132.821894685233,-146.487962415538,-95.9146648470214,0,159.931135527173,2595.49362880934,2585.75558807069,5572.85211739527,-5921.68429292214,348.832175523865,139.859170899883,-106.760328507708,-69.2460479106068,2631.22645597867
-8845.51941026877,0,192.521086372178,0,0,5665.97402705076,-6064.68256157576,398.708534522572,131.059339610819,-147.965477524453,-96.8820847233141,0,157.376711832501,2552.63591515925,2543.05867241096,5639.69132334103,-5982.91492967671,343.223606341033,137.837990665879,-107.864237897548,-69.962056970969,2587.7787091806
0,0,0,-17744.5544176448,-17687.2632190385,0,0,0,2.43021289366772e-07,0,0,-18272.7175225269,0,-7533.78132800301,-7505.51531005783,0,0,0,-1.72306613421824e-07,0,0,-7637.50082980988
0,6715.32404296011,186.855828178058,0,0,10552.2719096464,-4241.94786657495,404.999999999976,132.030607975508,-103.494591075249,-67.7642643994463,0,152.925216666492,2566.16641054981,2556.53840269374,10545.3464822009,-4178.39693905698,348.374499814377,139.251628359607,-75.331106452682,-48.8606721194649,2601.49548237574
0,6745.53093210092,184.128241154403,0,0,10612.4917269212,-4265.66932922031,398.708534522572,130.474762815796,-104.073344787811,-68.1432099964264,0,150.617718392963,2523.81597440297,2514.34686128124,10605.2865563396,-4202.54748869845,342.791864457038,137.448797029006,-75.766509707198,-49.143079967441,2558.56199690014
0,0,0,-17049.9307931644,-16994.8823006348,0,0,0,-1.21079616920885e-07,0,0,-17557.4185651194,0,-7246.98849189769,-7219.79849289934,0,0,2.61228946970625e-11,-8.68586248677328e-08,0,0,-7346.75964309705
0,0,0,-27563.8833425961,-27474.8888331929,0,0,0,5.72352622812639e-08,0,0,-28384.3168043882,0,-11878.850776174,-11834.2824784497,0,0,0,-1.54752028185398e-07,0,0,-12042.3899646499
86574.9318007963,78431.9071136478,0,0,0,69478.8824265214,8548.02468713157,404.999999999976,75.4532371992045,208.553793521784,136.55297594675,0,-4.97149688743057,2179.4257307352,2171.24873645665,69695.5877331421,8405.39349888052,330.925881620438,77.3823328661252,151.538401371629,98.2896507378229,2209.43044432766
85230.0350239027,77213.5080125722,0,0,0,68399.5639322026,8415.2355458492,398.708534522572,76.0388404001944,205.314018232591,134.431696109696,0,-5.01118070238364,2144.8306418919,2136.78344503625,68614.3355055017,8273.31761992411,325.854887138021,77.9869055084008,149.157243659094,96.7452028764307,2174.35907601443
