dTAlk_dKW,dTCO2_dKW,dHin_dKW,dpCO2in_dKW,dfCO2in_dKW,dHCO3in_dKW,dCO3in_dKW,dCO2in_dKW,dRFin_dKW,dOmegaCAin_dKW,dOmegaARin_dKW,dxCO2in_dKW,dHout_dKW,dpCO2out_dKW,dfCO2out_dKW,dHCO3out_dKW,dCO3out_dKW,dCO2out_dKW,dRFout_dKW,dOmegaCAout_dKW,dOmegaARout_dKW,dxCO2out_dKW
125892541179427,0,0,0,0,0,0,0,-5182571733731.15,0,0,0,806280908974.414,41840189586313.6,41683209246912.2,17977843841719.3,-19710537577939.1,1732693734268.76,-6072241205070.44,-355355564871.869,-230487942611.605,42416214218750.7
0,-122194331568414,381652208663.333,0,0,-100272533146739,-21921798389992,0,-5087842156936.33,-534845696219.915,-350196322290.446,0,1086147989770.58,38020923104572,37878272283551.2,-78414213520937,-45354647609509,1574529558435.9,-5970854616095.51,-817685786446.707,-530360949008.794,38544366914806.5
0,-123558872071387,381126664901.818,0,0,-101156544384721,-22402327653818.2,0,-5082244960626.98,-546569597879.967,-357872680673.636,0,1080697704971.51,37717701380907.8,37576188218247.9,-78906964510500.3,-46213880040579.4,1561972483857.21,-5966073407355.11,-833176638723.404,-540408504259.257,38236970659849.6
0,-116866776035421,0,-28605390590856.9,-28513033404593.8,-106163508046878,-9864516568837.48,-838751423462.888,-5436224576490.2,-240673421876.717,-157583669097.29,-29456824307772,835696783592.15,24363854032665.1,24272443211515.8,-88843711121059.7,-29032025379905.7,1008960467000.08,-6345543818689.12,-523409964714.268,-339490070891.356,24699277465985.1
0,0,5390722449585.96,374201140979695,372992971341453,39797981141090.8,-50770099796100,10972118652155.3,-2864996839579.42,-1238683473373.47,-811042137804.554,385339162923189,5615773747125.37,290394558919802,289305026657359,48927166720532.7,-60953040353112.7,12025873631968.4,-3595848841928.58,-1098904684840.63,-712762947805.277,294392495370127
125892541179427,0,0,0,0,0,0,0,-3433189306251.78,0,0,0,889647892105.449,41403854644656.5,41248511391757.8,33157652598644.9,-34872276748294.6,1714624150275.74,-4343565722704.11,-628702162651.123,-407783871449.618,41973872141699.7
125892541179427,0,0,0,0,0,0,0,-3461283974876.09,0,0,0,899119886958.755,41194888075930,41040328844971.7,32956888266884.6,-34662858654353.9,1705970387745.86,-4378487296868.39,-624926624568.585,-405335011522.392,41762028676525.5
113844976209800,0,0,0,0,0,0,0,-3678278324752.72,0,0,0,1016618508836.45,42391296280815.5,42232248242483.9,27660140247343.3,-29415656515594.9,1755516267465.4,-4619060169995.46,-530326339185.59,-343976115518.203,42974908140536.2
115481354710102,0,0,0,0,0,0,0,-3670786353614.53,0,0,0,1007990315550.92,42027251004035.4,41869568828259.9,28208665732981,-29949106089391.3,1740440356570.5,-4613257201266.96,-539943746824.534,-350214083117.863,42605850958781.3
125892541179427,0,0,0,0,0,0,0,-3629929877059.22,0,0,0,957664058880.716,39896822497611.1,39747133483349,31716961634405.5,-33369176288137.9,1652214653950.79,-4587509443330.3,-601603200429.388,-390207154871.966,40446092296100.6
0,-89150211666775.7,382036789889.942,0,0,-73266356663061.4,-15883854981815.5,0,-3737365591227.61,-387532597706.064,-253741390165.257,0,1386204616499.82,43580241876896.7,43416733029837.3,-48659523540142.1,-42295441233375,1804753104222.49,-4689023333083.53,-762532242030.283,-494587689106.186,44180222255922.4
0,-90147377641485.8,381512632414.777,0,0,-73914616741305.6,-16232760874787,0,-3733112403742.35,-396045166417.922,-259315091665.595,0,1378356386899.92,43219821918916,43057665332527.9,-48871811294643,-43065393672667,1789827325707.71,-4686399435204.96,-776413491225.923,-503591236216.237,43814840303818.3
0,-113766468325221,0,-19703269470307.9,-19639654239046.6,-100484938753488,-12703801214134.3,-577728357248.615,-3899122614784.73,-309945985460.07,-202940670519.768,-20289733335116.1,1019049740664.33,27506369851145.6,27403168615115.1,-70197276298757.5,-44708290940833.2,1139098918170.29,-4891990315481.3,-806032809546.344,-522802686424.682,27885057106891.9
0,0,5400314551416.46,272843309308420,271962390022546,29149761661249.3,-37149922097442.6,8000160436047.68,-2100137537303.37,-906379832303.104,-593462537167.5,280964435712464,5643647269690.11,234608461901692,233728233673375,38881649721051.7,-48597299098324.4,9715649378262.76,-2944670106485.04,-876146609594.52,-568279350136.345,237838376831946
125892541179427,0,0,0,0,0,0,0,-3433189306251.78,0,0,0,889647892105.449,41403854644656.5,41248511391757.8,33157652598644.9,-34872276748294.6,1714624150275.74,-4343565722704.11,-628702162651.123,-407783871449.618,41973872141699.7
125892541179427,0,0,0,0,0,0,0,-3461283974876.09,0,0,0,899119886958.755,41194888075930,41040328844971.7,32956888266884.6,-34662858654353.9,1705970387745.86,-4378487296868.39,-624926624568.585,-405335011522.392,41762028676525.5
113844976209800,0,0,0,0,0,0,0,-3678278324752.72,0,0,0,1016618508836.45,42391296280815.5,42232248242483.9,27660140247343.3,-29415656515594.9,1755516267465.4,-4619060169995.46,-530326339185.59,-343976115518.203,42974908140536.2
115481354710102,0,0,0,0,0,0,0,-3670786353614.53,0,0,0,1007990315550.92,42027251004035.4,41869568828259.9,28208665732981,-29949106089391.3,1740440356570.5,-4613257201266.96,-539943746824.534,-350214083117.863,42605850958781.3
125892541179427,0,0,0,0,0,0,0,-3629929877059.22,0,0,0,957664058880.716,39896822497611.1,39747133483349,31716961634405.5,-33369176288137.9,1652214653950.79,-4587509443330.3,-601603200429.388,-390207154871.966,40446092296100.6
0,-89150211666775.7,382036789889.942,0,0,-73266356663061.4,-15883854981815.5,0,-3737365591227.61,-387532597706.064,-253741390165.257,0,1386204616499.82,43580241876896.7,43416733029837.3,-48659523540142.1,-42295441233375,1804753104222.49,-4689023333083.53,-762532242030.283,-494587689106.186,44180222255922.4
0,-90147377641485.8,381512632414.777,0,0,-73914616741305.6,-16232760874787,0,-3733112403742.35,-396045166417.922,-259315091665.595,0,1378356386899.92,43219821918916,43057665332527.9,-48871811294643,-43065393672667,1789827325707.71,-4686399435204.96,-776413491225.923,-503591236216.237,43814840303818.3
0,-113766468325221,0,-19703269470307.9,-19639654239046.6,-100484938753488,-12703801214134.3,-577728357248.615,-3899122614784.73,-309945985460.07,-202940670519.768,-20289733335116.1,1019049740664.33,27506369851145.6,27403168615115.1,-70197276298757.5,-44708290940833.2,1139098918170.29,-4891990315481.3,-806032809546.344,-522802686424.682,27885057106891.9
0,0,5400314551416.46,272843309308420,271962390022546,29149761661249.3,-37149922097442.6,8000160436047.68,-2100137537303.37,-906379832303.104,-593462537167.5,280964435712464,5643647269690.11,234608461901692,233728233673375,38881649721051.7,-48597299098324.4,9715649378262.76,-2944670106485.04,-876146609594.52,-568279350136.345,237838376831946
125892541179427,0,0,0,0,0,0,0,-3314231031472.8,0,0,0,873371131750.61,40879529986007.8,40726153948250.4,34127937065246.4,-35820847785328,1692910719717.62,-4209734239336.92,-645803674733.713,-418876120244.867,41442328970836.8
125892541179427,0,0,0,0,0,0,0,-3341834720497.7,0,0,0,882775869562.45,40678113931404.2,40525493587529.5,33926000465636.8,-35610570100315,1684569640516.88,-4244261789816.84,-642012639342.821,-416417208573.14,41238139969858
111512701088762,0,0,0,0,0,0,0,-3602927412270.48,0,0,0,1026584997716.53,42087387910317.1,41929480106937.6,27461841333937,-29204772087423.5,1742930757344.99,-4534552049115.46,-526524364989.281,-341510108800.614,42666815785498.3
113115556065376,0,0,0,0,0,0,0,-3595585479467.41,0,0,0,1017857604613.25,41725353493008.7,41568804007852.1,28006032302013.8,-29733970424625.8,1727938120559.01,-4528905293411.27,-536065128327.118,-347698363973.021,42299797147357.9
125892541179427,0,0,0,0,0,0,0,-3547197824928.49,0,0,0,955234408439.951,39117186435264.5,38970422539772.5,32371806983586.6,-33991735204411.1,1619928219921.75,-4500392622178.12,-612827134553.944,-397487135093.533,39655722784040.3
0,-87323843681811.8,382036789613.296,0,0,-71765391880273.7,-15558451775446,0,-3660805397880.49,-379593445026.532,-248543139359.132,0,1395915881159.28,43263827809810.8,43101506117752.3,-47325874939800.6,-41789618452235.4,1791649705885.25,-4603244294682.95,-753412909826.516,-488672779294.698,43859452035365.8
0,-88300581302198.7,381512632473.018,0,0,-72400371431151.5,-15900209844489.2,0,-3656637710963.6,-387931621893.162,-254002655808.256,0,1387984272339.64,42905507914933.4,42744530604442.7,-47528187736611.1,-42549204461365.1,1776810895559.04,-4600712262073.87,-767107265657.983,-497555105091.251,43496199058232.4
0,-113541070236277,0,-19218498182248.9,-19156448114956.9,-100062570968326,-12914985106948.2,-563514161977.894,-3816896695509.12,-315098427517.779,-206314290748.117,-19790532927591.3,1018373312534.06,27000478391041.9,26899175211047.9,-69168446821393.3,-45490772259509.1,1118148846663.91,-4806580752794.86,-820139938282.921,-531952741746.488,27372200909454.8
0,0,5400314555347.74,267253728981784,266390856569108,28552587645074.2,-36388853501756.6,7836265856769.79,-2057119371850.95,-887811361975.291,-581304619349.28,275208482646651,5643647299698.89,230665184608276,229799751173605,38228130554924.7,-47780480196467.3,9552349643551.92,-2895174693602.05,-861420418531.952,-558727763456.286,233840811427037
125892541179427,0,0,0,0,0,0,0,-3314231031472.8,0,0,0,873371131750.61,40879529986007.8,40726153948250.4,34127937065246.4,-35820847785328,1692910719717.62,-4209734239336.92,-645803674733.713,-418876120244.867,41442328970836.8
125892541179427,0,0,0,0,0,0,0,-3341834720497.7,0,0,0,882775869562.45,40678113931404.2,40525493587529.5,33926000465636.8,-35610570100315,1684569640516.88,-4244261789816.84,-642012639342.821,-416417208573.14,41238139969858
111512701088762,0,0,0,0,0,0,0,-3602927412270.48,0,0,0,1026584997716.53,42087387910317.1,41929480106937.6,27461841333937,-29204772087423.5,1742930757344.99,-4534552049115.46,-526524364989.281,-341510108800.614,42666815785498.3
113115556065376,0,0,0,0,0,0,0,-3595585479467.41,0,0,0,1017857604613.25,41725353493008.7,41568804007852.1,28006032302013.8,-29733970424625.8,1727938120559.01,-4528905293411.27,-536065128327.118,-347698363973.021,42299797147357.9
125892541179427,0,0,0,0,0,0,0,-3547197824928.49,0,0,0,955234408439.951,39117186435264.5,38970422539772.5,32371806983586.6,-33991735204411.1,1619928219921.75,-4500392622178.12,-612827134553.944,-397487135093.533,39655722784040.3
0,-87323843681811.8,382036789613.296,0,0,-71765391880273.7,-15558451775446,0,-3660805397880.49,-379593445026.532,-248543139359.132,0,1395915881159.28,43263827809810.8,43101506117752.3,-47325874939800.6,-41789618452235.4,1791649705885.25,-4603244294682.95,-753412909826.516,-488672779294.698,43859452035365.8
0,-88300581302198.7,381512632473.018,0,0,-72400371431151.5,-15900209844489.2,0,-3656637710963.6,-387931621893.162,-254002655808.256,0,1387984272339.64,42905507914933.4,42744530604442.7,-47528187736611.1,-42549204461365.1,1776810895559.04,-4600712262073.87,-767107265657.983,-497555105091.251,43496199058232.4
0,-113541070236277,0,-19218498182248.9,-19156448114956.9,-100062570968326,-12914985106948.2,-563514161977.894,-3816896695509.12,-315098427517.779,-206314290748.117,-19790532927591.3,1018373312534.06,27000478391041.9,26899175211047.9,-69168446821393.3,-45490772259509.1,1118148846663.91,-4806580752794.86,-820139938282.921,-531952741746.488,27372200909454.8
0,0,5400314555347.74,267253728981784,266390856569108,28552587645074.2,-36388853501756.6,7836265856769.79,-2057119371850.95,-887811361975.291,-581304619349.28,275208482646651,5643647299698.89,230665184608276,229799751173605,38228130554924.7,-47780480196467.3,9552349643551.92,-2895174693602.05,-861420418531.952,-558727763456.286,233840811427037
125892541179427,0,0,0,0,0,0,0,-5489925253968.76,0,0,0,945707259686.983,39190897776644.9,39043857323476.3,17377342213667.8,-19000322980133,1622980767746.46,-6479354368025.85,-342551311884.293,-222182948349.179,39730448928147
125892541179427,0,0,0,0,0,0,0,-5523702741238.6,0,0,0,953619935338.295,38904885233800.5,38758917872091,17229118283780.1,-18840254644366.5,1611136362974.37,-6516331656273.61,-339665486287.59,-220311166759.71,39440498777612.9
151232503587947,0,0,0,0,0,0,0,-4886249869213.6,0,0,0,762044495069.067,38529349290533,38384790903385.3,25140236291053.2,-26735820889561.2,1595584598464.31,-5817254092261.75,-482012359985.722,-312639080820.63,39059792734601.8
153406280821296,0,0,0,0,0,0,0,-4876305897913.3,0,0,0,755950146800.771,38217338545773.1,38073950792459.4,25651454771817.6,-27234118325632.4,1582663551310.41,-5808426884881.4,-490996019914.618,-318465991949.098,38743486457547.7
125892541179427,0,0,0,0,0,0,0,-5032683326879.13,0,0,0,845026945779.625,42749334469493.5,42588943107021.5,19244661312082.7,-21015004725805.7,1770343411742.79,-5971094597099.61,-378873424709.938,-245741912620.402,43337875533071.7
0,-118427796777366,382036789598.736,0,0,-97327566989958.1,-21100229758053.9,0,-4964742586530.35,-514801152461.04,-337071928554.714,0,1138149765865.26,39735415461823.2,39586332031020.5,-75248921303518.4,-44824405909023.8,1645530435657.17,-5904937795765.56,-808126212625.644,-524160493129.64,40282463128064
0,-119752439408345,381512632072.61,0,0,-98188720462307.2,-21563718912258,0,-4959091574631.49,-526109311358.472,-344476074619.644,0,1132431278789.78,39423071234197.2,39275159688948.6,-75708149798167,-45676885189108.7,1632595578275.27,-5900367789839.96,-823495314300.027,-534129079457.627,39965818777571.9
0,-116634921385814,0,-27548461383823.9,-27459516666411.1,-105761780129469,-10065380525678.3,-807760730478.365,-5288939638335.64,-245574079242.97,-160792430430.432,-28368435815056.1,880387867373.016,26073184932702,25975360867904.3,-87362996319810.5,-30351672659459.5,1079747597008.35,-6247775946202.76,-547201502747.197,-354921551907.868,26432141163561.4
0,0,5400314506264.96,362447055495328,361276835846758,38722757466768.9,-49350229334253.7,10627471866116.2,-2789844168433.1,-1204041625469.56,-788359992618.793,373235219440250,5643646961666.92,284469892175157,283402588689144,47145182309980.2,-58925702538460.2,11780520227781.1,-3570502138802.4,-1062354399419.41,-689055988011.114,288386262217385
125892541179427,0,0,0,0,0,0,0,-5489925253968.76,0,0,0,945707259686.983,39190897776644.9,39043857323476.3,17377342213667.8,-19000322980133,1622980767746.46,-6479354368025.85,-342551311884.293,-222182948349.179,39730448928147
125892541179427,0,0,0,0,0,0,0,-5523702741238.6,0,0,0,953619935338.295,38904885233800.5,38758917872091,17229118283780.1,-18840254644366.5,1611136362974.37,-6516331656273.61,-339665486287.59,-220311166759.71,39440498777612.9
151232503587947,0,0,0,0,0,0,0,-4886249869213.6,0,0,0,762044495069.067,38529349290533,38384790903385.3,25140236291053.2,-26735820889561.2,1595584598464.31,-5817254092261.75,-482012359985.722,-312639080820.63,39059792734601.8
153406280821296,0,0,0,0,0,0,0,-4876305897913.3,0,0,0,755950146800.771,38217338545773.1,38073950792459.4,25651454771817.6,-27234118325632.4,1582663551310.41,-5808426884881.4,-490996019914.618,-318465991949.098,38743486457547.7
125892541179427,0,0,0,0,0,0,0,-5032683326879.13,0,0,0,845026945779.625,42749334469493.5,42588943107021.5,19244661312082.7,-21015004725805.7,1770343411742.79,-5971094597099.61,-378873424709.938,-245741912620.402,43337875533071.7
0,-118427796777366,382036789598.736,0,0,-97327566989958.1,-21100229758053.9,0,-4964742586530.35,-514801152461.04,-337071928554.714,0,1138149765865.26,39735415461823.2,39586332031020.5,-75248921303518.4,-44824405909023.8,1645530435657.17,-5904937795765.56,-808126212625.644,-524160493129.64,40282463128064
0,-119752439408345,381512632072.61,0,0,-98188720462307.2,-21563718912258,0,-4959091574631.49,-526109311358.472,-344476074619.644,0,1132431278789.78,39423071234197.2,39275159688948.6,-75708149798167,-45676885189108.7,1632595578275.27,-5900367789839.96,-823495314300.027,-534129079457.627,39965818777571.9
0,-116634921385814,0,-27548461383823.9,-27459516666411.1,-105761780129469,-10065380525678.3,-807760730478.365,-5288939638335.64,-245574079242.97,-160792430430.432,-28368435815056.1,880387867373.016,26073184932702,25975360867904.3,-87362996319810.5,-30351672659459.5,1079747597008.35,-6247775946202.76,-547201502747.197,-354921551907.868,26432141163561.4
0,0,5400314506264.96,362447055495328,361276835846758,38722757466768.9,-49350229334253.7,10627471866116.2,-2789844168433.1,-1204041625469.56,-788359992618.793,373235219440250,5643646961666.92,284469892175157,283402588689144,47145182309980.2,-58925702538460.2,11780520227781.1,-3570502138802.4,-1062354399419.41,-689055988011.114,288386262217385
125892541177564,0,0,0,0,0,0,0,-5773960507602.77,0,0,0,1121195185655.54,48020393170297,47840225305407.6,19879195417429.5,-21867824891447.1,1988629477657.74,-6938966323005.27,-394248672113.056,-255714485140.458,48681502252354.8
125892541177564,0,0,0,0,0,0,0,-5808152161205.9,0,0,0,1130827369776.89,47680501088050.7,47501608465426.4,19713551026024,-21688104831556.6,1974553803363.13,-6976763935287.59,-391008551282.037,-253612903350.262,48336930788417.6
156104087830604,0,0,0,0,0,0,0,-5043652619224.26,0,0,0,863772842956.607,46707699790319.6,46532457024214.3,30476575164759.8,-32410843136141.1,1934267974599.13,-6128979068075.75,-584325690001.574,-379000751409.214,47350736685220.8
158347887966810,0,0,0,0,0,0,0,-5033377866023,0,0,0,856665964628.515,46318702653595.2,46144919367196.5,31089085526024.9,-33007244276578.2,1918158752620.91,-6120309255448.38,-595078033177.689,-385974852006.783,46956384124996.5
